You entered a buffer length of 100,,,,,,,
RAW,-0.022645,1,-0.034487, AVG ,-0.008821,0.993927,-0.049404
RAW,-0.01471,1,-0.040469, AVG ,-0.008761,0.993935,-0.049201
RAW,0.00531,0.999878,-0.058658, AVG ,-0.008488,0.99394,-0.049199
RAW,0.016053,0.998169,-0.067204, AVG ,-0.008117,0.993935,-0.049264
RAW,0.011903,1,-0.06989, AVG ,-0.007802,0.993966,-0.049347
RAW,0.005799,1,-0.060612, AVG ,-0.007541,0.993995,-0.049384
RAW,-0.009095,1,-0.046451, AVG ,-0.007408,0.994027,-0.049239
RAW,-0.019593,1,-0.040835, AVG ,-0.007405,0.994067,-0.049063
RAW,-0.027651,1,-0.035219, AVG ,-0.007483,0.9941,-0.048819
RAW,-0.033877,1,-0.026674, AVG ,-0.007629,0.994143,-0.048492
RAW,-0.043643,1,-0.021669, AVG ,-0.007841,0.994184,-0.048125
RAW,-0.048038,1,-0.015687, AVG ,-0.008096,0.994237,-0.047742
RAW,-0.050601,1,-0.009095, AVG ,-0.008416,0.994301,-0.047308
RAW,-0.047916,1,-0.013856, AVG ,-0.008725,0.994344,-0.046894
RAW,-0.041079,1,-0.023012, AVG ,-0.008978,0.99438,-0.046587
RAW,-0.038516,1,-0.02411, AVG ,-0.009203,0.994405,-0.046296
RAW,-0.034609,1,-0.025453, AVG ,-0.00947,0.994482,-0.045916
RAW,-0.033266,1,-0.027651, AVG ,-0.009767,0.994482,-0.045572
RAW,-0.030336,1,-0.033632, AVG ,-0.010002,0.994503,-0.045292
RAW,-0.022035,1,-0.036562, AVG ,-0.010108,0.994539,-0.045061
RAW,-0.01056,1,-0.04523, AVG ,-0.010054,0.994604,-0.044922
RAW,-0.000671,1,-0.048282, AVG ,-0.009853,0.994712,-0.044844
RAW,-0.031801,1,-0.030092, AVG ,-0.009929,0.99485,-0.044627
RAW,-0.041079,1,-0.023988, AVG ,-0.010106,0.995012,-0.044339
RAW,-0.056949,1,-0.026186, AVG ,-0.01046,0.995185,-0.044065
RAW,-0.082586,1,-0.020082, AVG ,-0.011092,0.995348,-0.043758
RAW,-0.130684,1,-0.009583, AVG ,-0.012205,0.995508,-0.043355
RAW,-0.139596,0.973631,-0.015077, AVG ,-0.013416,0.995376,-0.042956
RAW,-0.087102,1,-0.036318, AVG ,-0.014106,0.99549,-0.042778
RAW,-0.078313,1,-0.033266, AVG ,-0.014679,0.995572,-0.04259
RAW,-0.076726,1,-0.033999, AVG ,-0.015248,0.995669,-0.042412
RAW,-0.079656,1,-0.036806, AVG ,-0.015865,0.995753,-0.042267
RAW,-0.084295,1,-0.036684, AVG ,-0.016548,0.995821,-0.042131
RAW,-0.081609,1,-0.037173, AVG ,-0.017204,0.995869,-0.042069
RAW,-0.079656,1,-0.039126, AVG ,-0.017849,0.995897,-0.042008
RAW,-0.074895,1,-0.040225, AVG ,-0.018458,0.995897,-0.041987
RAW,-0.072819,1,-0.043765, AVG ,-0.019069,0.995897,-0.042012
RAW,-0.071843,1,-0.046939, AVG ,-0.019701,0.995897,-0.042037
RAW,-0.070622,1,-0.044986, AVG ,-0.020316,0.995897,-0.042037
RAW,-0.066715,1,-0.044497, AVG ,-0.020897,0.995897,-0.04207
RAW,-0.065251,1,-0.044009, AVG ,-0.021481,0.995897,-0.042083
RAW,-0.067204,1,-0.046084, AVG ,-0.022077,0.995897,-0.042089
RAW,-0.068913,1,-0.044253, AVG ,-0.022658,0.995897,-0.042074
RAW,-0.06818,1,-0.045474, AVG ,-0.0232,0.995897,-0.042116
RAW,-0.063908,1,-0.048282, AVG ,-0.023708,0.995897,-0.042178
RAW,-0.065739,1,-0.046939, AVG ,-0.024262,0.995898,-0.042222
RAW,-0.065006,1,-0.046939, AVG ,-0.024809,0.995898,-0.042261
RAW,-0.063297,1,-0.046206, AVG ,-0.025338,0.995899,-0.042288
RAW,-0.066105,1,-0.044864, AVG ,-0.025865,0.99591,-0.042277
RAW,-0.064518,1,-0.039858, AVG ,-0.026402,0.995946,-0.042201
RAW,-0.062077,1,-0.035952, AVG ,-0.02694,0.995967,-0.042079
RAW,-0.059147,1,-0.033266, AVG ,-0.027444,0.995981,-0.041956
RAW,-0.057682,1,-0.028871, AVG ,-0.027966,0.995997,-0.041792
RAW,-0.056095,1,-0.025942, AVG ,-0.028467,0.996006,-0.041602
RAW,-0.056217,1,-0.025209, AVG ,-0.028942,0.996007,-0.041371
RAW,-0.054996,1,-0.026918, AVG ,-0.029473,0.996007,-0.041172
RAW,-0.051334,1,-0.026186, AVG ,-0.029963,0.996007,-0.040961
RAW,-0.049747,1,-0.025819, AVG ,-0.030428,0.996007,-0.040752
RAW,-0.046206,1,-0.023988, AVG ,-0.030892,0.996007,-0.040518
RAW,-0.040591,1,-0.02057, AVG ,-0.031332,0.996007,-0.040251
RAW,-0.038516,1,-0.026064, AVG ,-0.031776,0.996007,-0.040031
RAW,-0.03937,1,-0.027895, AVG ,-0.032222,0.996007,-0.039811
RAW,-0.039614,1,-0.029604, AVG ,-0.032701,0.996007,-0.039604
RAW,-0.038882,1,-0.030336, AVG ,-0.033198,0.996007,-0.039373
RAW,-0.040225,1,-0.0329, AVG ,-0.033712,0.996007,-0.039174
RAW,-0.038149,1,-0.03351, AVG ,-0.0342,0.996008,-0.038995
RAW,-0.041323,1,-0.037905, AVG ,-0.034712,0.996048,-0.03883
RAW,-0.042544,1,-0.040591, AVG ,-0.035343,0.996153,-0.038608
RAW,-0.039736,1,-0.035097, AVG ,-0.036062,0.996274,-0.038199
RAW,-0.038638,1,-0.036196, AVG ,-0.036772,0.996361,-0.037745
RAW,-0.035952,1,-0.038638, AVG ,-0.037392,0.996426,-0.03733
RAW,-0.038393,1,-0.037783, AVG ,-0.037746,0.996576,-0.037208
RAW,-0.039858,1,-0.033999, AVG ,-0.037956,0.99686,-0.037306
RAW,-0.044253,1,-0.034487, AVG ,-0.038203,0.997157,-0.037406
RAW,-0.043032,1,-0.035219, AVG ,-0.038495,0.997417,-0.03749
RAW,-0.042788,1,-0.036196, AVG ,-0.038829,0.99763,-0.037536
RAW,-0.042544,1,-0.039614, AVG ,-0.0392,0.99781,-0.037561
RAW,-0.040835,1,-0.037661, AVG ,-0.039572,0.997908,-0.037539
RAW,-0.040591,1,-0.03876, AVG ,-0.039965,0.997921,-0.037438
RAW,-0.043277,1,-0.041079, AVG ,-0.040402,0.99793,-0.037328
RAW,-0.043032,1,-0.039126, AVG ,-0.040859,0.997966,-0.037135
RAW,-0.043277,1,-0.035219, AVG ,-0.041477,0.998016,-0.036837
RAW,-0.042544,1,-0.035464, AVG ,-0.042156,0.998108,-0.036468
